ID,Disease Domain,News Title,News Snippet,Source Domain,Label
MM275,Atopic Dermatitis,Food allergens like cow's milk and eggs are rare but real triggers,"Although uncommon, food allergies to items such as cow's milk and hen's eggs can be a factor in the manifestation of atopic dermatitis.",dovepress.com,Real
MM276,Atopic Dermatitis,Gaseous pollutants like NO2 and SO2 linked to AD symptoms,Exposure to gaseous pollutants including nitrogen dioxide and sulfur dioxide is a factor that can aggravate atopic dermatitis.,dovepress.com,Real
MM277,Atopic Dermatitis,Herpes simplex virus can complicate severe atopic dermatitis,"Viral infections, including the herpes simplex virus, are recognized as potential infectious triggers that can worsen or complicate AD.",dovepress.com,Real
MM278,Atopic Dermatitis,Malassezia fungi are a potential trigger for AD,Fungi from the Malassezia genus are among the infectious agents associated with atopic dermatitis.,dovepress.com,Real
MM279,Atopic Dermatitis,Mold spores are an indoor aeroallergen exacerbating eczema,"Mold, in addition to house dust mites and pet dander, is a common indoor allergen that can trigger atopic dermatitis.",dovepress.com,Real
MM280,Atopic Dermatitis,Early intervention in AD is key to halting disease progression,Intervening in the early stages of atopic dermatitis is crucial for stopping the progression of the disease and its associated comorbidities.,dspace.umh.es,Real
MM281,Atopic Dermatitis,Low UV index is a climatic factor associated with AD,A low ultraviolet index is one of the climatic conditions that have been linked to the prevalence and severity of atopic dermatitis.,dovepress.com,Real
MM282,Atopic Dermatitis,Birch pollen-related foods can cause cross-reactions in AD patients,"Food allergens such as apple, carrot, and hazelnut, which are related to birch pollen, can act as triggers for some individuals with AD.",dovepress.com,Real
MM283,Atopic Dermatitis,Molluscum contagiosum virus is an infectious trigger for AD,"Viral skin infections, such as molluscum contagiosum, are identified as a factor that can exacerbate or complicate atopic dermatitis.",dovepress.com,Real
MM284,Atopic Dermatitis,High precipitation is a climatic factor influencing AD,High levels of precipitation are among the climate and weather factors that can be associated with atopic dermatitis.,dovepress.com,Real
MM285,Atopic Dermatitis,Poor sleep quality is a major comorbidity impacting AD patients,"The chronic itch of eczema leads to sleep disturbances, which is a significant burden that can worsen systemic health and quality of life.",nature.com,Real
MM286,Atopic Dermatitis,Anxiety is a common mental health burden in AD patients,The visible and chronic nature of eczema contributes to a higher prevalence of anxiety and depression among patients.,bjd.org,Real
MM287,Atopic Dermatitis,Airborne pollutants and weather conditions are tracked with AD symptoms,"In clinical studies, daily concentrations of pollutants and weather data are used to estimate environmental exposure and its effect on AD symptoms.",dspace.umh.es,Real
MM288,Atopic Dermatitis,The burden of itching and skin lesions affects work and relationships,"The physical and psychological burden of atopic dermatitis significantly reduces quality of life, impacting occupations and personal relationships.",nature.com,Real
MM289,Atopic Dermatitis,Long-term outcomes depend on managing 33 AD-associated diseases,"A systematic framework identifies 33 diseases associated with AD, highlighting the need for a comprehensive approach to patient care.",nature.com,Real
MM290,Atopic Dermatitis,Skin barrier disruption is a key step in the atopic march,The impairment of the skin barrier in early life is a critical step that can initiate the 'atopic march' towards food allergy and asthma.,jacionline.org,Real
MM291,Atopic Dermatitis,Monitoring for cardiovascular disease is important in AD patients,"Given the link between AD and systemic inflammation, patients may require monitoring for cardiovascular risks like stroke and hypertension.",nature.com,Real
MM292,Atopic Dermatitis,Dupilumab is an effective biologic therapy for moderate-to-severe AD,The biologic therapy is proven to effectively treat eczema and its associated allergic conditions.,nejm.org,Real
MM293,Atopic Dermatitis,Autoimmune thyroiditis is a comorbidity linked to AD,Research suggests a link between atopic dermatitis and Hashimoto's thyroiditis due to shared immune dysregulation pathways.,thyroidjournal.org,Real
MM294,Atopic Dermatitis,Cancer screening is recommended for patients with chronic AD,"Due to the association between AD and prostate and breast cancer, screening may be an important part of care.",nature.com,Real
MM295,Atopic Dermatitis,A strong association exists between AD and non-infective gastroenteritis,The gut-skin axis is highlighted by a remarkably high odds ratio (OR: 38.39) for this comorbidity.,nature.com,Real
MM296,Atopic Dermatitis,Osteoarthritis risk is elevated in patients with atopic dermatitis,"Systemic inflammation is believed to contribute to joint degeneration, linking AD and osteoarthritis.",oarsi.org,Real
MM297,Atopic Dermatitis,The skin-gut axis is a key focus in understanding AD comorbidities,The interconnectedness of the skin and gut microbiome is a significant area of research for systemic inflammatory diseases.,nih.gov,Real
MM298,Atopic Dermatitis,Metabolic syndrome and obesity are linked to AD,Chronic systemic inflammation in AD contributes to the development of metabolic disorders like obesity and metabolic syndrome.,obesityjournal.org,Real
MM299,Atopic Dermatitis,Gout is a significant comorbidity linked to AD,Data analysis reveals a significant association between atopic dermatitis and gout as an inflammatory disease.,nature.com,Real
MM300,Atopic Dermatitis,Comprehensive guidelines needed for diagnosing AD-associated diseases (ADADs),Researchers propose a systematic clinical framework for diagnosing and managing the wide range of comorbidities associated with AD.,nature.com,Real
MM301,Pediatrics,Mayo Clinic Children's Center offers over 60 pediatric specialties,"The center provides a ""patient-centered"" environment with access to the latest treatments and trials.",mayoclinic.org,Real
MM302,Pediatrics,"Atopic dermatitis primarily affects children, often causing a lifelong recurrence","Approximately 24% of children suffer from AD, leading to long-term burdens.",nature.com,Real
MM303,Pediatrics,Asthma is one of the most common chronic diseases in children,"It is often part of the ""atopic march"" that starts with eczema in infancy.",mayoclinic.org,Real
MM304,Pediatrics,Autism spectrum disorder and behavioral issues are treated at specialty clinics,"Mayo Clinic offers clinics for ADHD, mood disorders, and developmental behavioral pediatrics.",mayoclinic.org,Real
MM305,Pediatrics,Food allergies are a growing concern in pediatric populations,"The ""atopic march"" from skin to food allergy is a key pathway in children.",nature.com,Real
MM306,Pediatrics,The pediatric allergy and asthma clinic provides comprehensive diagnosis and treatment,Mayo Clinic offers specialized care for allergic diseases in children.,mayoclinic.org,Real
MM307,Pediatrics,Pediatric gastroenterology and hepatology treat digestive disorders in children,"The clinic addresses conditions like IBD, eosinophilic esophagitis, and feeding issues.",mayoclinic.org,Real
MM308,Pediatrics,Congenital heart disease and cardiac surgery are offered for newborns,The Children's Center provides advanced cardiac care for complex congenital conditions.,mayoclinic.org,Real
MM309,Pediatrics,Pediatric dermatology treats skin disorders including atopic dermatitis,Mayo Clinic provides specialized skin care for children with chronic eczema.,mayoclinic.org,Real
MM310,Pediatrics,Newborn intensive care unit (NICU) is available for premature infants,The clinic offers specialized follow-up care for NICU graduates.,mayoclinic.org,Real
MM311,Pediatrics,"The ""atopic march"" from eczema to asthma is a common pattern in children",Understanding this progression allows for early intervention in pediatric patients.,nature.com,Real
MM312,Pediatrics,Pediatric infectious diseases services are available at Mayo Clinic,"The clinic treats complex infections in children, including those with immunodeficiencies.",mayoclinic.org,Real
MM313,Pediatrics,Pediatric urology addresses diseases of the bladder and genitalia,This includes conditions like hypospadias and vesicoureteral reflux.,mayoclinic.org,Real
MM314,Pediatrics,"Pediatric neurology treats disorders of the brain, muscle, and nerves","Conditions like epilepsy, cerebral palsy, and mitochondrial diseases are treated here.",mayoclinic.org,Real
MM315,Pediatrics,The child life program supports children and families during hospitalization,This service helps children cope with medical procedures through play and education.,mayoclinic.org,Real
MM316,Atopic Dermatitis,Chronic urticaria and atopic dermatitis share immune mechanisms,Research indicates that eczema patients are more likely to develop chronic hives due to overlapping Th2-mediated immune responses.,jacionline.org,Real
MM317,Allergy & Skin,Atopic dermatitis associated with increased risk of alopecia areata,The link between eczema and hair loss suggests shared autoimmune and inflammatory mechanisms.,jidonline.org,Real
MM318,Atopic Dermatitis,Eczema linked to higher risk of celiac disease,"Study finds a higher prevalence of celiac disease in patients with atopic dermatitis, highlighting gut-skin connections.",ajgjournal.org,Real
MM319,Atopic Dermatitis,Osteoarthritis risk higher in patients with eczema,Systemic inflammation from AD may contribute to joint degeneration and osteoarthritis.,oarsi.org,Real
MM320,Atopic Dermatitis,Gout is a comorbidity linked to atopic dermatitis,"Data analysis reveals a significant association between AD and gout, an inflammatory arthritis.",nature.com,Real
